Ia_mean,Ia_std,Ia_max,Ia_min,Ib_mean,Ib_std,Ib_max,Ib_min,VDC_mean,VDC_std,VDC_max,VDC_min,IDC_mean,IDC_std,IDC_max,IDC_min,T1_mean,T1_std,T1_max,T1_min,T2_mean,T2_std,T2_max,T2_min,T3_mean,T3_std,T3_max,T3_min,Current_RMS_mean,Current_RMS_std,Current_RMS_max,Current_RMS_min,Temp_Max_mean,Temp_Max_std,Temp_Max_max,Temp_Max_min,Temp_Avg_mean,Temp_Avg_std,Temp_Avg_max,Temp_Avg_min,Power_DC_mean,Power_DC_std,Power_DC_max,Power_DC_min,Temp_Diff_Max_mean,Temp_Diff_Max_std,Temp_Diff_Max_max,Temp_Diff_Max_min,Current_RMS_slope,Temp_Max_slope,VDC_slope,Impedance_mean,Current_min,Current_Delta,FDD,fault_type
435.5,41.9053,504.0,381.0,623.6,6.1319,629.0,611.0,-21.9941,3.2584,-17.1065,-26.8817,506.0,1.0541,507.0,504.0,11.2362,0.1167,11.484,10.9887,11.8979,0.1237,12.2299,11.815,14.0393,0.4414,14.4106,12.813,538.3344,17.3796,562.793,509.1571,14.0394,0.4414,14.4106,12.813,12.3912,0.1588,12.5975,11.9824,9.8016,2.2824,13.0205,6.3294,2.8031,0.4462,3.2525,1.5769,5.709719,-0.013381,-0.829408,0.040856,509.1571,53.6359,F0,normal
506.7,45.3016,574.0,440.0,605.3,24.226,629.0,556.0,-22.4829,2.7744,-17.1065,-26.8817,506.3,0.9487,507.0,504.0,11.2362,0.0389,11.3187,11.1536,11.9478,0.2003,12.3963,11.815,14.0724,0.1539,14.1568,13.651,559.1789,9.0081,571.1059,542.2103,14.0724,0.1539,14.1568,13.651,12.4188,0.0872,12.5682,12.2342,9.3856,1.2484,11.9355,8.1378,2.8362,0.1262,2.9206,2.4973,2.734271,-0.005114,0.325839,0.040207,542.2103,22.8614,F0,normal
576.3,39.3193,620.0,514.0,546.5,48.2338,611.0,475.0,-21.5054,4.2795,-17.1065,-31.7693,506.5,1.354,509.0,504.0,11.2114,0.0679,11.3187,11.0712,11.9394,0.1761,12.3963,11.815,14.0555,0.1476,14.1568,13.651,563.1246,5.301,571.1059,552.2794,14.0555,0.1476,14.1568,13.651,12.4021,0.0908,12.5682,12.2342,8.6261,2.1618,11.7546,4.8827,2.8441,0.1344,3.0011,2.4973,-1.177719,0.021444,-0.148109,0.038189,552.2794,-12.3076,F0,normal
614.6,10.9463,625.0,590.0,468.6,46.1957,544.0,403.0,-20.5279,6.5371,-12.219,-31.7693,506.8,1.0328,509.0,505.0,11.2031,0.0577,11.2361,11.0712,11.8399,0.1238,12.0638,11.5666,14.0976,0.0408,14.1568,14.0723,547.2006,16.5093,567.4663,516.9666,14.0976,0.0408,14.1568,14.0723,12.3802,0.058,12.4856,12.2642,7.8485,2.7888,11.7546,4.521,2.8945,0.056,3.0011,2.8361,-5.348568,0.004609,0.6813,0.037514,516.9666,-50.4997,F0,normal
604.3,21.1137,625.0,562.0,410.6,26.5673,461.0,384.0,-19.0616,6.1824,-12.219,-31.7693,506.6,0.8433,508.0,505.0,11.4185,0.4719,12.6462,11.1536,11.7903,0.2067,12.0638,11.3187,14.0473,0.2693,14.3259,13.3151,516.7013,21.6901,546.883,481.3003,14.0473,0.2693,14.3259,13.3151,12.4187,0.1046,12.6796,12.2642,7.5591,2.5185,11.9355,4.521,2.7615,0.2989,3.0031,1.9963,-7.126148,-0.012742,0.355461,0.036891,481.3003,-65.5827,F0,normal
553.4,41.9529,608.0,491.0,393.8,10.5599,418.0,384.0,-20.5279,6.5371,-12.219,-31.7693,506.5,0.9718,508.0,505.0,11.5595,0.5902,12.6462,10.9064,11.8317,0.1943,12.0638,11.3187,14.0135,0.2694,14.3259,13.3151,480.6987,22.01,513.0692,455.1994,14.0135,0.2694,14.3259,13.3151,12.4682,0.1685,12.7892,12.2364,8.3729,3.2136,14.1056,4.521,2.6366,0.4151,3.0815,1.9963,-7.13754,0.014712,0.207352,0.042704,455.1994,-57.1059,F0,normal
482.0,44.0202,549.0,416.0,431.3,41.0854,502.0,384.0,-20.5279,6.1176,-12.219,-31.7693,506.5,0.7071,508.0,506.0,11.3194,0.4854,12.3131,10.6595,11.8647,0.0579,11.8979,11.7322,14.2508,0.4799,15.5181,13.9036,459.0966,6.1219,473.7389,454.5327,14.2508,0.4798,15.5181,13.9036,12.4783,0.1953,12.8288,12.2364,8.4091,3.0047,14.1056,4.521,2.9812,0.681,4.2819,2.0057,-1.243685,0.089091,0.918274,0.044713,454.5327,-12.7291,F0,normal
422.0,29.9073,476.0,390.0,505.1,47.8527,573.0,432.0,-20.0391,3.4174,-12.219,-21.9941,506.4,0.8433,508.0,505.0,11.195,0.199,11.4013,10.6595,11.8151,0.183,11.8979,11.3187,14.3523,0.4758,15.5181,14.0723,466.7772,13.207,490.1168,454.5327,14.3523,0.4758,15.5181,14.0723,12.4541,0.1664,12.8288,12.2372,8.3187,2.0389,11.393,5.4252,3.1573,0.5297,4.2819,2.7536,4.149143,-0.005661,-0.533191,0.042931,454.5327,35.5841,F0,normal
395.9,10.2681,415.0,380.0,580.9,41.5571,630.0,520.0,-20.5279,5.1777,-12.219,-31.7693,506.3,1.1595,508.0,505.0,11.2362,0.0674,11.4013,11.1536,11.8068,0.1807,11.8979,11.3187,14.2586,0.309,14.9201,14.0723,497.3977,23.8271,531.6738,465.6265,14.2586,0.309,14.9201,14.0723,12.4339,0.1298,12.6572,12.2372,8.6984,2.9976,14.1056,5.0635,3.0225,0.3012,3.7665,2.8361,7.83662,0.030849,-0.385082,0.04127,465.6265,66.0473,F0,normal
424.9,38.1356,487.0,380.0,621.6,11.3157,631.0,593.0,-18.0841,6.0082,-12.219,-31.7693,506.8,1.4757,509.0,505.0,11.2279,0.0468,11.3187,11.1536,12.2369,1.3369,16.0338,11.6494,14.174,0.2762,14.9201,13.9036,532.7618,19.4426,558.5933,499.1683,14.3702,0.6455,16.0338,13.9036,12.5463,0.4461,13.7807,12.2907,7.1613,3.6049,14.1056,2.7126,3.1422,0.6502,4.7976,2.7499,6.358613,0.051241,-0.059243,0.033944,499.1683,59.425,F0,normal
493.4,44.8608,557.0,425.0,611.3,19.3681,631.0,572.0,-18.0841,3.8554,-12.219,-21.9941,506.8,1.2293,509.0,506.0,11.2114,0.0557,11.3187,11.1536,12.2286,1.3395,16.0338,11.6494,14.0134,0.2316,14.2413,13.3989,556.3585,10.8168,567.4266,536.1945,14.2096,0.6812,16.0338,13.3989,12.4845,0.4635,13.7807,12.1502,7.1251,2.5804,9.7654,2.7126,2.9982,0.6653,4.7976,2.2453,3.326264,-0.081356,-0.947895,0.032504,536.1945,28.3553,F0,normal
566.1,41.8475,623.0,505.0,558.5,44.5078,613.0,490.0,-20.5279,3.2989,-17.1065,-26.8817,506.1,0.3162,507.0,506.0,11.1866,0.0577,11.2361,11.0712,11.8482,0.0579,11.8979,11.7322,13.9713,0.2627,14.1568,13.3989,563.8005,2.1459,567.4266,560.4592,13.9713,0.2627,14.1568,13.3989,12.3354,0.0945,12.4303,12.1502,8.9516,1.4747,11.9355,7.5953,2.7847,0.2326,3.0031,2.2453,-0.264035,-0.005101,-0.444326,0.03641,560.4592,-1.143,F0,normal
611.2,16.2604,625.0,576.0,482.9,46.0663,554.0,417.0,-20.5279,4.6368,-12.219,-26.8817,506.2,0.6325,507.0,505.0,11.2279,0.0821,11.4013,11.0712,11.873,0.04,11.8979,11.815,13.9965,0.1964,14.1568,13.5669,551.6084,14.1838,565.1071,525.4113,13.9965,0.1965,14.1568,13.5669,12.3658,0.0834,12.4303,12.1786,8.825,2.1814,11.9355,4.521,2.7686,0.1769,2.9206,2.4957,-4.44278,-0.006647,-0.385082,0.037214,525.4113,-39.6958,F0,normal
609.5,16.946,625.0,573.0,419.1,31.7296,476.0,385.0,-18.0841,5.0479,-12.219,-26.8817,506.4,1.075,508.0,505.0,11.2444,0.0609,11.4013,11.1536,12.1838,0.9922,15.0053,11.815,14.0639,0.1345,14.1568,13.7351,523.2059,21.2254,552.7097,488.1363,14.1488,0.328,15.0053,13.7351,12.4974,0.3442,13.4661,12.2621,7.5591,2.682,11.393,3.6168,2.9044,0.3403,3.7692,2.4989,-6.980521,0.047755,0.355461,0.034564,488.1363,-64.5734,F0,normal
565.3,40.014,616.0,501.0,392.1,7.5344,406.0,384.0,-19.5503,5.2792,-12.219,-26.8817,506.7,1.0593,508.0,505.0,11.2196,0.0348,11.2361,11.1536,12.1838,0.9922,15.0053,11.815,14.1145,0.0445,14.1568,14.0723,486.7302,23.405,520.5118,455.9808,14.1994,0.2863,15.0053,14.0723,12.506,0.338,13.4661,12.3745,7.6134,2.2929,11.393,3.6168,2.9797,0.2829,3.7692,2.8361,-7.698767,-0.015939,-0.977517,0.040167,455.9808,-64.531,F0,normal
495.0,45.6362,561.0,427.0,420.8,36.021,484.0,384.0,-20.5279,5.6672,-12.219,-26.8817,506.8,0.6325,508.0,506.0,11.2196,0.0348,11.2361,11.1536,11.9562,0.2773,12.7296,11.7322,14.0137,0.3364,14.1568,13.0638,460.9569,9.9231,481.5169,452.6461,14.0137,0.3364,14.1568,13.0638,12.3965,0.1521,12.7075,12.0659,7.7761,1.8832,9.9462,4.521,2.794,0.3459,3.0031,1.8276,-2.734516,-0.038176,0.85903,0.044533,452.6461,-25.1262,F0,normal
430.1,33.6566,488.0,395.0,491.3,48.2564,561.0,419.0,-14.6628,11.346,12.219,-26.8817,505.9,2.846,508.0,498.0,11.2362,0.0389,11.3187,11.1536,11.9483,0.4496,12.7296,11.0712,14.0223,0.383,14.4953,13.0638,463.2775,11.1783,486.3769,452.6461,14.0223,0.383,14.4953,13.0638,12.4022,0.2234,12.7075,12.0141,6.3475,3.9052,9.9462,-3.6168,2.8026,0.3663,3.1766,1.8276,3.332251,0.034756,0.266596,0.03165,452.6461,31.5665,F0,normal
395.5,10.4376,414.0,381.0,569.5,44.7667,630.0,505.0,-15.6403,11.0617,12.219,-26.8817,506.0,2.9439,508.0,498.0,11.2444,0.0261,11.3187,11.2361,11.8651,0.3563,12.5628,11.0712,14.1147,0.1836,14.4953,13.7351,490.7579,23.16,527.6836,461.7472,14.1147,0.1836,14.4953,13.7351,12.4081,0.1655,12.6519,12.0141,6.6549,3.9582,9.9462,-3.6168,2.8868,0.1285,3.1766,2.6639,7.579248,0.016853,-2.458604,0.03187,461.7472,65.9364,F0,normal
415.9,33.448,474.0,381.0,617.7,18.9271,630.0,575.0,-20.5279,4.0238,-17.1065,-26.8817,506.5,0.9718,508.0,505.0,11.1949,0.1047,11.2361,10.9064,11.8234,0.1848,11.8979,11.3187,14.1318,0.2878,14.835,13.651,526.7906,21.5859,554.6625,491.2866,14.1318,0.2878,14.835,13.651,12.3834,0.1266,12.6564,12.209,8.3368,2.0837,11.9355,5.0635,2.9369,0.2839,3.5989,2.4973,7.05503,-0.011715,-0.444326,0.038968,491.2866,63.3759,F0,normal
480.8,45.1216,548.0,415.0,616.2,15.7184,630.0,584.0,-21.5054,4.2795,-17.1065,-26.8817,506.5,0.8498,508.0,505.0,11.1867,0.1043,11.2361,10.9064,11.8234,0.1806,11.8979,11.3187,14.1149,0.2883,14.835,13.651,553.4728,12.0546,566.2861,532.8536,14.1149,0.2883,14.835,13.651,12.375,0.1238,12.6564,12.209,8.6984,2.0001,11.9355,6.3294,2.9282,0.2857,3.5989,2.4973,3.859831,-0.034454,-0.207352,0.038855,532.8536,33.4325,F0,normal
554.5,43.4594,614.0,489.0,569.6,41.3715,617.0,500.0,-19.5503,3.456,-17.1065,-26.8817,506.8,0.6325,508.0,506.0,11.2279,0.0261,11.2361,11.1536,11.8317,0.1599,11.9808,11.4013,14.0892,0.0356,14.1568,14.0723,563.531,3.366,566.6922,556.6911,14.0892,0.0356,14.1568,14.0723,12.3829,0.0569,12.4303,12.2366,7.523,1.7308,11.9355,6.3294,2.8613,0.0405,2.9206,2.8361,0.312306,0.006145,0.799787,0.034693,556.6911,3.2178,F0,normal
605.7,21.061,624.0,563.0,496.2,47.3493,570.0,427.0,-20.0391,7.7108,-17.1065,-41.5445,506.6,0.8433,508.0,505.0,11.2114,0.0557,11.2361,11.0712,11.7986,0.213,11.9808,11.4013,14.0303,0.2254,14.1568,13.3989,554.6462,11.5266,566.6922,534.6518,14.0303,0.2254,14.1568,13.3989,12.3468,0.1406,12.4303,11.9846,7.74,1.832,12.2972,6.3294,2.8189,0.2094,3.0011,2.2453,-3.62925,-0.037243,-1.481087,0.036129,534.6518,-31.859,F0,normal
612.6,11.9648,624.0,587.0,427.2,35.4112,484.0,391.0,-21.0166,7.5718,-17.1065,-41.5445,506.6,1.1738,508.0,505.0,11.2114,0.0679,11.3187,11.0712,11.8482,0.157,11.8979,11.4013,14.0472,0.2316,14.1568,13.3989,528.3652,19.6711,555.6154,499.1157,14.0472,0.2316,14.1568,13.3989,12.369,0.1382,12.4578,11.9846,8.174,2.314,12.2972,5.0635,2.8358,0.2175,3.0031,2.2453,-6.476628,0.013812,-0.059243,0.039777,499.1157,-56.4997,F0,normal
575.3,36.0218,619.0,516.0,392.0,7.746,407.0,380.0,-19.5503,3.456,-17.1065,-26.8817,506.6,0.9661,508.0,505.0,11.2362,0.0389,11.3187,11.1536,11.8152,0.2614,11.8979,11.0712,14.1061,0.0436,14.1568,14.0723,492.3849,23.2149,523.8368,458.642,14.1061,0.0436,14.1568,14.0723,12.3858,0.0931,12.4578,12.1265,7.8847,2.2957,11.9355,5.0635,2.8864,0.07,3.0031,2.8361,-7.617127,-0.009218,-0.503569,0.039705,458.642,-65.1948,F0,normal
508.6,45.2799,578.0,444.0,411.5,30.1598,467.0,380.0,-20.5279,4.0238,-17.1065,-26.8817,506.7,0.9487,509.0,506.0,11.2279,0.0261,11.2361,11.1536,11.7655,0.2591,11.8979,11.0712,14.123,0.0591,14.2413,14.0723,463.8577,13.7878,492.6485,452.0177,14.123,0.0591,14.2413,14.0723,12.3721,0.0896,12.4309,12.1265,8.1559,2.5267,11.9355,3.7977,2.9116,0.0831,3.0877,2.8361,-3.989138,0.017412,-0.562813,0.044255,452.0177,-37.0034,F0,normal
440.3,37.0227,500.0,397.0,477.4,48.3533,547.0,409.0,-18.5728,5.1777,-7.3314,-26.8817,506.8,1.0328,509.0,506.0,11.2692,0.1662,11.7322,11.1536,11.8233,0.0912,11.8979,11.6494,14.123,0.0712,14.2413,13.9879,460.97,8.3644,477.9215,452.0177,14.123,0.0712,14.2413,13.9879,12.4052,0.0718,12.5674,12.2912,7.1975,2.7857,11.9355,3.2551,2.8537,0.1949,3.0877,2.3401,2.41233,-0.010242,0.85903,0.040291,452.0177,21.1497,F0,normal
398.3,15.571,432.0,379.0,557.1,46.7201,624.0,487.0,-16.6178,4.2795,-7.3314,-21.9941,507.0,0.8165,508.0,506.0,11.261,0.1744,11.7322,11.0712,11.8647,0.0579,11.8979,11.7322,14.2701,0.8611,16.6393,13.3989,484.9516,21.4723,521.4523,460.3222,14.2701,0.8611,16.6393,13.3989,12.4653,0.3006,13.2578,12.1227,6.1486,2.0101,9.7654,3.2551,3.0091,0.8698,5.4031,2.3278,6.960591,-0.005335,0.207352,0.034267,460.3222,61.1301,F0,normal
408.5,28.4693,464.0,379.0,611.7,24.386,629.0,561.0,-18.5728,4.6368,-12.219,-26.8817,507.0,0.6667,508.0,506.0,11.2114,0.0557,11.2361,11.0712,11.9312,0.1966,12.4795,11.815,14.3209,0.8622,16.6393,13.3989,520.2915,22.4522,552.1232,484.3398,14.3209,0.8622,16.6393,13.3989,12.4878,0.2994,13.2578,12.1227,6.9804,2.3083,9.9462,3.6168,3.1095,0.8415,5.4031,2.3278,7.362274,-0.125209,-0.622056,0.035697,484.3398,67.7834,F0,normal
466.9,45.3834,533.0,398.0,620.1,11.0197,629.0,598.0,-18.5728,4.6368,-12.219,-26.8817,506.5,0.8498,508.0,505.0,11.2196,0.0348,11.2361,11.1536,11.9229,0.2036,12.4795,11.7322,14.1907,0.188,14.5801,14.0723,549.5977,14.2867,566.4331,526.3293,14.1907,0.188,14.5801,14.0723,12.4444,0.0941,12.596,12.3194,7.6134,2.3135,9.9462,4.521,2.9711,0.1795,3.344,2.8361,4.613328,-0.01438,-0.029622,0.033793,526.3293,40.1038,F0,normal
541.2,45.06,606.0,473.0,581.7,37.4642,626.0,518.0,-18.0841,4.4914,-12.219,-26.8817,506.1,1.1005,508.0,505.0,11.1866,0.0577,11.2361,11.0712,11.873,0.0559,11.8979,11.7322,14.0727,0.3128,14.4953,13.3151,563.1767,3.8719,566.802,554.7995,14.0727,0.3128,14.4953,13.3151,12.3775,0.1206,12.5431,12.0947,7.9389,2.7112,13.9247,4.521,2.8861,0.2709,3.2592,2.2439,0.941762,-0.066414,-0.118487,0.032111,554.7995,8.9203,F0,normal
599.1,27.1434,624.0,548.0,511.3,47.7681,585.0,444.0,-18.5728,4.6368,-12.219,-26.8817,506.2,0.9189,507.0,505.0,11.1702,0.0852,11.2361,10.9887,11.8564,0.0586,11.8979,11.7322,14.1424,0.7503,16.0338,13.3151,558.0809,9.3308,566.802,539.8041,14.1424,0.7503,16.0338,13.3151,12.3897,0.2693,13.0283,12.012,7.9932,2.5742,13.9247,4.521,2.9722,0.7004,4.7976,2.2439,-2.837204,0.000466,0.207352,0.03328,539.8041,-26.9979,F0,normal
615.2,8.0526,624.0,597.0,438.2,39.4653,501.0,389.0,-19.5503,4.1536,-12.219,-26.8817,506.3,0.483,507.0,506.0,11.2114,0.0782,11.2361,10.9887,11.873,0.0682,11.9808,11.7322,14.1173,0.7903,16.0338,12.9801,534.4516,19.3413,559.808,503.8502,14.1173,0.7904,16.0338,12.9801,12.4006,0.2752,13.0283,12.012,8.3006,2.0907,11.9355,4.521,2.9059,0.7659,4.7976,1.744,-6.354383,-0.085245,-0.503569,0.03658,503.8502,-55.9578,F0,normal
584.4,31.6094,618.0,529.0,395.9,13.387,426.0,385.0,-19.0616,5.254,-12.219,-26.8817,505.8,0.4216,506.0,505.0,11.2197,0.0522,11.2361,11.0712,12.0063,0.41,13.1475,11.6494,13.9547,0.3636,14.1568,12.9801,499.2015,22.5652,530.7542,463.4706,13.9547,0.3636,14.1568,12.9801,12.3936,0.1953,12.8186,12.0381,8.6804,2.1917,11.9355,5.4252,2.735,0.3562,2.9206,1.744,-7.43457,0.057019,1.066382,0.038184,463.4706,-67.2836,F0,normal
522.8,43.0395,584.0,455.0,404.5,24.052,451.0,385.0,-19.0616,5.254,-12.219,-26.8817,506.0,0.9428,508.0,505.0,11.2031,0.0577,11.2361,11.0712,11.998,0.4114,13.1475,11.6494,14.0639,0.1285,14.1568,13.7351,468.3536,15.2349,494.6115,453.0044,14.0639,0.1285,14.1568,13.7351,12.4217,0.1533,12.8186,12.2347,8.391,2.41,11.9355,5.0635,2.8608,0.0809,2.9206,2.6639,-4.706625,0.024029,-0.17773,0.040699,453.0044,-41.6071,F0,normal
451.3,42.9342,515.0,396.0,462.9,49.2103,533.0,392.0,-20.0391,5.254,-12.219,-26.8817,506.6,1.1738,508.0,505.0,11.2196,0.0348,11.2361,11.1536,11.9394,0.1313,12.3131,11.8979,14.1145,0.0597,14.1568,13.9879,459.1985,5.7771,469.5237,453.0044,14.1146,0.0597,14.1568,13.9879,12.4246,0.0583,12.5687,12.3465,7.9932,2.5629,11.9355,3.6168,2.8949,0.041,2.9206,2.8343,1.241978,0.006655,0.355461,0.043639,453.0044,11.8726,F0,normal
401.8,19.0193,440.0,378.0,541.6,47.0749,613.0,467.0,-18.5728,5.6672,-12.219,-26.8817,506.6,1.1738,508.0,505.0,11.2527,0.1596,11.6494,10.9887,11.9228,0.1414,12.3131,11.815,14.4253,1.1427,17.6,13.3989,477.718,19.2174,511.8564,453.7009,14.4253,1.1427,17.6,13.3989,12.5336,0.3904,13.578,12.0952,7.3783,2.6148,11.9355,3.6168,3.1726,1.1331,6.3638,2.4102,6.254864,0.029458,0.088865,0.038878,453.7009,58.1555,F0,normal
402.8,20.8902,443.0,378.0,603.5,30.8158,630.0,547.0,-18.0841,5.0479,-12.219,-26.8817,506.4,0.9661,508.0,505.0,11.2527,0.1596,11.6494,10.9887,11.8647,0.0428,11.8979,11.815,14.5473,1.4247,17.6,12.8966,513.1895,23.3389,544.5865,477.9215,14.5473,1.4247,17.6,12.8966,12.5549,0.4854,13.578,12.0102,7.5953,2.7452,11.9355,3.6168,3.2946,1.4186,6.3638,1.6604,7.646233,-0.17947,0.059243,0.035239,477.9215,66.665,F0,normal
454.5,44.6051,521.0,393.0,622.6,8.2489,630.0,606.0,-20.0391,5.254,-12.219,-26.8817,506.5,0.9718,508.0,505.0,11.2361,0.0,11.2361,11.2361,11.873,0.04,11.8979,11.815,14.2619,0.8959,16.5525,12.8966,545.7312,15.0527,565.1004,523.2485,14.2619,0.8959,16.5525,12.8966,12.457,0.3003,13.2288,12.0102,8.3006,2.9153,11.9355,3.6168,3.0257,0.8959,5.3164,1.6604,4.93227,-0.092462,-0.947895,0.03672,523.2485,41.8519,F0,normal
528.7,45.063,597.0,461.0,591.9,32.3091,629.0,535.0,-22.9717,5.0479,-17.1065,-31.7693,506.1,1.3703,508.0,503.0,11.2032,0.1043,11.2361,10.9064,11.8648,0.162,12.1468,11.484,14.3111,0.6742,16.2063,13.8193,562.397,5.5554,567.2548,551.4354,14.3111,0.6742,16.2063,13.8193,12.4597,0.2449,13.1135,12.2078,10.109,3.2467,14.6481,5.0635,3.1079,0.6553,4.9702,2.8361,1.585482,0.028048,-0.473948,0.040846,551.4354,15.4129,F0,normal
591.9,32.3332,625.0,536.0,525.1,48.8454,596.0,456.0,-21.5054,4.8604,-17.1065,-31.7693,506.1,1.5239,509.0,503.0,11.1619,0.1371,11.2361,10.9064,11.8814,0.1648,12.1468,11.484,14.2688,0.6874,16.2063,13.8193,560.8339,7.2441,567.2548,547.0654,14.2689,0.6874,16.2063,13.8193,12.4374,0.2526,13.1135,12.2078,9.4941,3.4049,14.6481,3.7977,3.1069,0.6625,4.9702,2.8343,-2.18263,-0.079291,0.799787,0.038345,547.0654,-19.7291,F0,normal
616.9,6.1545,625.0,607.0,449.8,40.8977,515.0,397.0,-18.5728,4.6368,-12.219,-26.8817,506.8,1.1353,509.0,505.0,11.1867,0.1043,11.2361,10.9064,11.9228,0.056,12.0638,11.8979,14.1061,0.059,14.1568,13.9879,540.3031,17.7984,563.4221,512.8635,14.1061,0.0591,14.1568,13.9879,12.4052,0.0529,12.4856,12.2922,7.1613,2.4415,11.393,3.7977,2.9194,0.1032,3.1659,2.8343,-5.835951,0.010239,0.266596,0.034375,512.8635,-50.5586,F0,normal
592.8,27.8759,622.0,545.0,401.7,18.8624,440.0,385.0,-18.5728,4.6368,-12.219,-26.8817,506.8,1.1353,508.0,505.0,11.2279,0.0468,11.3187,11.1536,11.9311,0.0974,12.1468,11.815,13.9467,0.4927,14.1568,12.5628,506.3934,22.6784,538.7411,472.2399,13.9467,0.4927,14.1568,12.5628,12.3686,0.1736,12.4856,11.8989,7.1251,2.3427,11.393,4.521,2.7188,0.4957,3.0031,1.3266,-7.465601,-0.033077,0.029622,0.036677,472.2399,-66.5012,F0,normal
533.8,43.1324,596.0,470.0,399.5,18.5607,439.0,385.0,-20.0391,2.5239,-17.1065,-21.9941,506.4,1.1738,508.0,505.0,11.2362,0.0389,11.3187,11.1536,11.8899,0.311,12.3963,11.1536,13.9383,0.4894,14.1568,12.5628,472.1844,18.4208,505.199,453.5267,13.9383,0.4894,14.1568,12.5628,12.3548,0.1913,12.5682,11.8989,8.3548,2.2406,11.393,5.0635,2.7104,0.4926,3.0031,1.3266,-5.848943,0.080411,-0.236974,0.042439,453.5267,-50.4348,F0,normal
462.1,42.6678,526.0,403.0,450.7,47.633,522.0,389.0,-21.0166,3.0912,-17.1065,-26.8817,506.2,0.6325,507.0,505.0,11.2775,0.1307,11.6494,11.2361,11.7577,0.4662,12.3963,10.7417,14.0977,0.1129,14.2413,13.8193,458.4271,4.5085,466.3116,453.5267,14.0977,0.1129,14.2413,13.8193,12.3776,0.1454,12.5682,12.0701,9.0782,1.9324,11.9355,6.3294,2.9192,0.0864,3.0776,2.8361,0.634863,-0.012782,-0.059243,0.045845,453.5267,3.7119,F0,normal
409.5,23.3773,455.0,381.0,528.2,47.588,601.0,455.0,-19.5503,3.456,-17.1065,-26.8817,506.3,0.483,507.0,506.0,11.3271,0.1927,11.7322,11.2361,11.774,0.3657,11.9808,10.7417,14.1315,0.1492,14.3259,13.8193,473.6512,17.0721,503.1709,455.0,14.1315,0.1492,14.3259,13.8193,12.4109,0.145,12.652,12.0701,8.3006,1.909,11.9355,6.3294,2.8952,0.145,3.0897,2.5937,5.495867,0.013825,0.385082,0.041276,455.0,48.1709,F0,normal
399.7,15.5781,430.0,381.0,595.8,36.0241,629.0,535.0,-17.1065,3.2584,-12.219,-21.9941,506.4,0.6992,507.0,505.0,11.2858,0.1569,11.7322,11.2361,11.8896,0.0262,11.8979,11.815,14.1991,0.1657,14.5801,14.0723,507.4927,23.8793,538.184,471.5024,14.1992,0.1657,14.5801,14.0723,12.4582,0.0882,12.652,12.3745,7.1613,2.0499,11.393,4.521,2.9134,0.1951,3.344,2.5937,7.851048,0.007711,0.414704,0.033708,471.5024,66.6816,F0,normal
442.4,42.8257,507.0,384.0,623.9,5.7436,629.0,613.0,-17.5953,4.8604,-12.219,-26.8817,506.1,0.7379,507.0,505.0,11.2609,0.0557,11.4013,11.2361,12.1243,0.8052,14.4106,11.7322,14.1484,0.1713,14.5801,13.9036,541.364,16.6566,562.5024,513.2797,14.1738,0.1904,14.5801,13.9036,12.5112,0.2719,13.2678,12.3745,7.7581,2.6115,11.9355,4.521,2.9129,0.2227,3.344,2.5023,5.455161,-0.011267,-0.385082,0.032502,513.2797,49.2227,F0,normal
515.0,45.4802,583.0,444.0,600.0,27.9006,628.0,547.0,-21.0166,6.8349,-12.219,-36.6569,506.2,0.9189,508.0,505.0,11.2609,0.0557,11.4013,11.2361,12.1326,0.803,14.4106,11.7322,14.0135,0.2573,14.1568,13.3151,560.2163,7.5457,566.712,543.8382,14.0389,0.2841,14.4106,13.3151,12.469,0.2934,13.2678,12.1497,8.9335,2.7626,13.563,5.0635,2.7779,0.2943,3.1744,2.0789,2.20607,-0.034746,-0.947895,0.037515,543.8382,21.4485,F0,normal
582.6,36.17,623.0,523.0,537.6,47.4346,600.0,467.0,-20.5279,6.1176,-17.1065,-36.6569,506.4,0.8433,508.0,505.0,11.2279,0.0609,11.3187,11.0712,11.9062,0.0262,11.9808,11.8979,13.9883,0.3298,14.4106,13.3151,561.9515,5.7721,566.712,550.5534,13.9884,0.3298,14.4106,13.3151,12.3742,0.1252,12.5424,12.1497,8.4633,2.4837,13.563,5.0635,2.7604,0.2936,3.0919,2.0789,-1.468258,0.02251,0.266596,0.03653,550.5534,-12.265,F0,normal
616.1,7.6369,626.0,601.0,461.7,43.6528,530.0,400.0,-20.0391,4.1216,-17.1065,-26.8817,506.4,0.8433,508.0,505.0,11.2362,0.087,11.4013,11.0712,11.8813,0.0524,11.8979,11.7322,13.9798,0.2985,14.4106,13.4829,544.9768,16.9031,566.6132,516.9836,13.9798,0.2985,14.4106,13.4829,12.3658,0.1292,12.5424,12.1229,8.2825,2.203,13.9247,6.3294,2.7437,0.2595,3.0919,2.3292,-5.501133,-0.012787,-0.651678,0.03677,516.9836,-49.6296,F0,normal
